d,n,n_min,sigma_x,corr,center_fraction,n_centers,count,failed_rate,pass_h0_core_rate,pass_mass_at_h0_rate,pass_mass_below_099_rate,pass_mass_above_101_rate,pass_grid_monotone_rate,h0_mean,h0_std,h0_mean_ci95_low,h0_mean_ci95_high,h0_median,h0_median_ci95_low,h0_median_ci95_high,h0_q25,h0_q75,h0_over_sigma_x_median,mass_h0_median,mass_099_h0_median,mass_101_h0_median,center_mass_q05_h0_median,center_mass_min_h0_median
100,1000,40.0,1.0,0.3,0.25,250,10,0.0,1.0,1.0,1.0,1.0,1.0,13.736402089715744,0.04451804866316976,13.708809517286426,13.763994662145063,13.733435037133239,13.716161423154501,13.761873555240928,13.716585919806395,13.761555359414325,13.733435037133239,40.00000000000003,33.52780210515239,47.23228488519683,6.867266359160029,1.7944897788213758
100,1000,40.0,1.0,0.3,1.0,1000,10,0.0,1.0,1.0,1.0,1.0,1.0,13.726451810225972,0.03848053808969139,13.702601325619323,13.750302294832622,13.719865246339513,13.705010348887999,13.752082283584972,13.705436997342453,13.744938467203166,13.719865246339513,40.00000000000004,33.518268189690204,47.24545221465286,6.7658166768975105,1.2443367127077294
100,1000,40.0,1.0,0.7,0.25,250,10,0.0,1.0,1.0,1.0,1.0,1.0,13.041143247027794,0.04471488397739315,13.013428674806763,13.068857819248825,13.045577867399587,13.003593116701657,13.08196764408753,13.014151105941316,13.079156613417846,13.045577867399587,40.000000000000036,35.16686959910851,45.25292493962403,5.601985580185491,1.4194053584425508
100,1000,40.0,1.0,0.7,1.0,1000,10,0.0,1.0,1.0,1.0,1.0,1.0,13.060789756422272,0.033969768079660526,13.039735076033267,13.081844436811277,13.056930865417467,13.032962779511555,13.092366495542588,13.043298200679455,13.074547084876768,13.056930865417467,40.000000000000036,35.1513241720882,45.26916756988754,5.585032682172802,1.2247871566932704
100,1000,40.0,1.3,0.0,0.25,250,10,0.0,1.0,1.0,1.0,1.0,1.0,17.978202905110532,0.027936004715618277,17.960887989999726,17.995517820221338,17.973340732865857,17.965352435728228,17.986276235565178,17.96614558208449,17.98178724635769,13.825646717589123,40.00000000000006,33.178562436907335,47.67029217601517,7.164309292336885,2.8322982744100074
100,1000,40.0,1.3,0.0,1.0,1000,10,0.0,1.0,1.0,1.0,1.0,1.0,17.98434281446405,0.02245205945778039,17.97042688383862,17.99825874508948,17.977022467802385,17.968920823409373,18.000444702838955,17.969505664837023,17.997777779814513,13.828478821386447,40.00000000000006,33.19614974322577,47.646316759294095,7.204701646550975,1.7682711719992872
100,1000,40.0,1.3,0.3,0.25,250,10,0.0,1.0,1.0,1.0,1.0,1.0,17.85732271663047,0.05787346326212144,17.821452372472354,17.893193060788587,17.853465548273213,17.831009850100852,17.89043562181321,17.831561695748313,17.890021967238628,13.73343503713324,40.0000000000001,33.527802105152375,47.232284885196904,6.867266359160027,1.794489778821383
100,1000,40.0,1.3,0.3,1.0,1000,10,0.0,1.0,1.0,1.0,1.0,1.0,17.84438735329376,0.050024699516598624,17.813381723305117,17.875392983282406,17.835824820241367,17.8165134535544,17.877706968660465,17.817068096545192,17.86842000736412,13.719865246339513,40.000000000000085,33.51826818969022,47.245452214653014,6.765816676897531,1.2443367127077307
100,1000,40.0,1.3,0.7,0.25,250,10,0.0,1.0,1.0,1.0,1.0,1.0,16.953486221136128,0.05812934917061107,16.917457277248786,16.98951516502347,16.959251227619465,16.904671051712157,17.006557937313794,16.918396437723707,17.0029035974432,13.045577867399588,40.00000000000004,35.16686959910852,45.2529249396241,5.601985580185487,1.4194053584425517
100,1000,40.0,1.3,0.7,1.0,1000,10,0.0,1.0,1.0,1.0,1.0,1.0,16.979026683348955,0.04416069850355891,16.95165559884325,17.00639776785466,16.97401012504271,16.942851613365026,17.020076444205365,16.95628766088329,16.996911210339803,13.056930865417469,40.00000000000006,35.15132417208821,45.26916756988758,5.585032682172798,1.2247871566932713
