experiment,factor,factor_label,level,build,iteration,n,quality_median,quality_q05,quality_q95,test_error_median,h_median,anisotropy_median
diagnostic-multi-base,N_J,N_J,48,ADP,0,12,0.985101964459812,0.9720376820789646,0.992905150507014,19.107723414183255,2.3568825355028986,1.0
diagnostic-multi-base,N_J,N_J,48,ADP,1,12,0.9913551574076988,0.981923175504838,0.9962452344324831,14.035729951884145,1.6665676233142435,0.642478346824646
diagnostic-multi-base,N_J,N_J,48,ADP,2,12,0.9950111570057211,0.989415637774189,0.9979042952687714,8.817515836069278,1.178441267751449,0.3719221353530884
diagnostic-multi-base,N_J,N_J,48,ADP,3,12,0.9971913621526388,0.9917123966804476,0.9992067215913705,5.209709212353729,0.8332838116571215,0.19207541644573212
diagnostic-multi-base,N_J,N_J,48,ADP,4,8,0.9980358084606168,0.9947690479656588,0.9990797080231452,4.699920456412352,0.6028978158215594,0.07044541835784912
diagnostic-multi-base,solver_max_steps,k_max,20,ADP,0,12,0.9822876801524367,0.9596694681014546,0.9932145551176215,8.848068069295177,2.3824265764619863,1.0
diagnostic-multi-base,solver_max_steps,k_max,20,ADP,1,12,0.984839368428509,0.9497615640108291,0.9962086892948269,6.685797301472965,1.6846299878953213,0.6608654260635376
diagnostic-multi-base,solver_max_steps,k_max,20,ADP,2,12,0.9895175453368623,0.9604869516445587,0.9957378528265223,4.61000090621231,1.1912132882309932,0.3892477676272392
diagnostic-multi-base,solver_max_steps,k_max,20,ADP,3,12,0.9975827137726936,0.9827701174888072,0.9991514203130917,2.3263659650719966,0.8423149939476606,0.20157667994499207
diagnostic-multi-base,solver_max_steps,k_max,20,ADP,4,11,0.9971250291668378,0.9905692611691841,0.998388067990648,1.5823991040043281,0.5923364491145663,0.05564679205417633
diagnostic-multi-base,solver_max_steps,k_max,80,ADP,0,12,0.982287584424931,0.9596679646806664,0.9932145452135115,8.848068069295177,2.3824265764619863,1.0
diagnostic-multi-base,solver_max_steps,k_max,80,ADP,1,12,0.9848391817811951,0.9357161561283327,0.9962474817547236,6.8902560177388805,1.6846299878953213,0.6608655154705048
diagnostic-multi-base,solver_max_steps,k_max,80,ADP,2,12,0.9928161507935869,0.9563613923152556,0.9956244743980042,4.456844470118734,1.1912132882309932,0.3844573497772217
diagnostic-multi-base,solver_max_steps,k_max,80,ADP,3,12,0.9966910350524948,0.908747773022077,0.9991494001008947,2.4572200873777303,0.8423149939476606,0.2055763378739357
diagnostic-multi-base,solver_max_steps,k_max,80,ADP,4,10,0.9972799307189869,0.9906199604453121,0.998457651336819,1.5342574308976975,0.5964954078321101,0.0638597160577774
diagnostic-multi-base,lambda_penalty,λ,0.0,ADP,0,9,0.9835501469937635,0.962189052939735,0.993409062033904,8.94801363819806,2.3955073564657074,1.0
diagnostic-multi-base,lambda_penalty,λ,0.0,ADP,1,9,0.9850557307982705,0.9539767396810872,0.9957528517565961,7.125315364712123,1.6938794961391619,0.6656073778867722
diagnostic-multi-base,lambda_penalty,λ,0.0,ADP,2,9,0.9922527009740982,0.9511243601512511,0.995843343601458,4.520134750444967,1.1977536782328537,0.38388967514038086
diagnostic-multi-base,lambda_penalty,λ,0.0,ADP,3,9,0.9977763376776914,0.9810152557683943,0.9992303623352562,2.3557644295386693,0.8469397480695809,0.2053617537021637
diagnostic-multi-base,lambda_penalty,λ,0.0,ADP,4,8,0.9972793587270339,0.9929662098103307,0.9985435386494506,1.5288113585663683,0.5964954078321101,0.06533735245466232
diagnostic-multi-base,lambda_penalty,λ,0.2,ADP,0,12,0.982287585514872,0.9596679668200137,0.9932145455571417,8.848068069295177,2.3824265764619863,1.0
diagnostic-multi-base,lambda_penalty,λ,0.2,ADP,1,12,0.9848391821681386,0.9366251760788449,0.9962453535547438,6.8556137748516,1.6846299878953213,0.6608655154705048
diagnostic-multi-base,lambda_penalty,λ,0.2,ADP,2,12,0.992732568199622,0.9563960046499607,0.9956569053972005,4.456844507525985,1.1912132882309932,0.3828525170683861
